año,mes,dia,hora(utc),altura(mm)
2016,5,21,2,118 
2016,5,21,3,132 
2016,5,21,4,266 
2016,5,21,5,487 
2016,5,21,6,749 
2016,5,21,7,972 
2016,5,21,8,1081 
2016,5,21,9,1048 
2016,5,21,10,899 
2016,5,21,11,676 
2016,5,21,12,431 
2016,5,21,13,236 
2016,5,21,14,150 
2016,5,21,15,198 
2016,5,21,16,374 
2016,5,21,17,645 
2016,5,21,18,947 
2016,5,21,19,1208 
2016,5,21,20,1364 
2016,5,21,21,1367 
2016,5,21,22,1212 
2016,5,21,23,948 
2016,5,22,0,640 
2016,5,22,1,350 
2016,5,22,2,140 
2016,5,22,3,62 
2016,5,22,4,128 
2016,5,22,5,312 
2016,5,22,6,571 
2016,5,22,7,843 
2016,5,22,8,1044 
2016,5,22,9,1109 
2016,5,22,10,1028 
2016,5,22,11,838 
2016,5,22,12,585 
2016,5,22,13,335 
2016,5,22,14,163 
2016,5,22,15,121 
2016,5,22,16,221 
2016,5,22,17,448 
2016,5,22,18,754 
2016,5,22,19,1065 
2016,5,22,20,1306 
2016,5,22,21,1414 
2016,5,22,22,1353 
2016,5,22,23,1138 
2016,5,23,0,833 
2016,5,23,1,508 
2016,5,23,2,226 
2016,5,23,3,51 
2016,5,23,4,28 
2016,5,23,5,154 
2016,5,23,6,388 
2016,5,23,7,677 
2016,5,23,8,944 
2016,5,23,9,1108 
2016,5,23,10,1121 
2016,5,23,11,991 
2016,5,23,12,758 
2016,5,23,13,483 
2016,5,23,14,242 
2016,5,23,15,106 
2016,5,23,16,113 
2016,5,23,17,266 
2016,5,23,18,540 
2016,5,23,19,872 
2016,5,23,20,1178 
2016,5,23,21,1383 
2016,5,23,22,1433 
2016,5,23,23,1307 
2016,5,24,0,1039 
2016,5,24,1,704 
2016,5,24,2,374 
2016,5,24,3,116 
2016,5,24,4,-9 
2016,5,24,5,31 
2016,5,24,6,214 
2016,5,24,7,490 
2016,5,24,8,791 
2016,5,24,9,1036 
2016,5,24,10,1153 
2016,5,24,11,1112 
2016,5,24,12,933 
2016,5,24,13,666 
2016,5,24,14,384 
2016,5,24,15,166 
2016,5,24,16,73 
2016,5,24,17,129 
2016,5,24,18,332 
2016,5,24,19,646 
2016,5,24,20,989 
2016,5,24,21,1271 
2016,5,24,22,1426 
2016,5,24,23,1415 
2016,5,25,0,1231 
2016,5,25,1,923 
2016,5,25,2,572 
2016,5,25,3,256 
2016,5,25,4,39 
2016,5,25,5,-27 
2016,5,25,6,74 
2016,5,25,7,306 
2016,5,25,8,608 
2016,5,25,9,903 
2016,5,25,10,1111 
2016,5,25,11,1175 
2016,5,25,12,1081 
2016,5,25,13,860 
2016,5,25,14,574 
2016,5,25,15,302 
2016,5,25,16,117 
2016,5,25,17,66 
2016,5,25,18,168 
2016,5,25,19,415 
2016,5,25,20,753 
2016,5,25,21,1086 
2016,5,25,22,1329 
2016,5,25,23,1431 
2016,5,26,0,1363 
2016,5,26,1,1131 
2016,5,26,2,798 
2016,5,26,3,453 
2016,5,26,4,168 
2016,5,26,5,3 
2016,5,26,6,-2 
2016,5,26,7,152 
2016,5,26,8,420 
2016,5,26,9,731 
2016,5,26,10,1003 
2016,5,26,11,1164 
2016,5,26,12,1175 
2016,5,26,13,1036 
2016,5,26,14,787 
2016,5,26,15,497 
2016,5,26,16,246 
2016,5,26,17,95 
2016,5,26,18,84 
2016,5,26,19,227 
2016,5,26,20,506 
2016,5,26,21,848 
2016,5,26,22,1152 
2016,5,26,23,1348 
2016,5,27,0,1398 
2016,5,27,1,1282 
2016,5,27,2,1016 
2016,5,27,3,678 
2016,5,27,4,355 
2016,5,27,5,115 
2016,5,27,6,4 
2016,5,27,7,55 
2016,5,27,8,253 
2016,5,27,9,543 
2016,5,27,10,847 
2016,5,27,11,1086 
2016,5,27,12,1199 
2016,5,27,13,1164 
2016,5,27,14,992 
2016,5,27,15,730 
2016,5,27,16,447 
2016,5,27,17,219 
2016,5,27,18,99 
2016,5,27,19,122 
2016,5,27,20,297 
2016,5,27,21,591 
2016,5,27,22,916 
2016,5,27,23,1182 
2016,5,28,0,1333 
2016,5,28,1,1339 
2016,5,28,2,1183 
2016,5,28,3,900 
2016,5,28,4,574 
2016,5,28,5,286 
2016,5,28,6,90 
2016,5,28,7,30 
2016,5,28,8,128 
2016,5,28,9,359 
2016,5,28,10,659 
2016,5,28,11,948 
2016,5,28,12,1152 
2016,5,28,13,1225 
2016,5,28,14,1157 
2016,5,28,15,967 
2016,5,28,16,700 
2016,5,28,17,426 
2016,5,28,18,216 
2016,5,28,19,121 
2016,5,28,20,169 
2016,5,28,21,362 
2016,5,28,22,653 
2016,5,28,23,953 
2016,5,29,0,1183 
2016,5,29,1,1297 
2016,5,29,2,1266 
2016,5,29,3,1084 
2016,5,29,4,800 
2016,5,29,5,496 
2016,5,29,6,240 
2016,5,29,7,81 
2016,5,29,8,64 
2016,5,29,9,200 
2016,5,29,10,453 
2016,5,29,11,755 
2016,5,29,12,1028 
2016,5,29,13,1207 
2016,5,29,14,1255 
2016,5,29,15,1169 
2016,5,29,16,967 
2016,5,29,17,697 
2016,5,29,18,427 
2016,5,29,19,228 
2016,5,29,20,147 
2016,5,29,21,209 
2016,5,29,22,406 
2016,5,29,23,685 
2016,5,30,0,961 
2016,5,30,1,1165 
2016,5,30,2,1253 
2016,5,30,3,1198 
2016,5,30,4,1006 
2016,5,30,5,730 
2016,5,30,6,445 
2016,5,30,7,209 
2016,5,30,8,77 
2016,5,30,9,94 
2016,5,30,10,257 
2016,5,30,11,522 
2016,5,30,12,825 
2016,5,30,13,1092 
2016,5,30,14,1261 
2016,5,30,15,1299 
2016,5,30,16,1205 
2016,5,30,17,995 
2016,5,30,18,716 
2016,5,30,19,442 
2016,5,30,20,242 
2016,5,30,21,162 
2016,5,30,22,224 
2016,5,30,23,416 
2016,5,31,0,685 
2016,5,31,1,948 
2016,5,31,2,1140 
2016,5,31,3,1217 
2016,5,31,4,1154 
2016,5,31,5,962 
2016,5,31,6,694 
2016,5,31,7,415 
2016,5,31,8,186 
2016,5,31,9,73 
2016,5,31,10,111 
2016,5,31,11,288 
2016,5,31,12,563 
2016,5,31,13,874 
2016,5,31,14,1150 
2016,5,31,15,1324 
2016,5,31,16,1364 
2016,5,31,17,1265 
2016,5,31,18,1042 
2016,5,31,19,747 
2016,5,31,20,456 
2016,5,31,21,242 
2016,5,31,22,150 
2016,5,31,23,204 
2016,6,1,0,393 
2016,6,1,1,658 
2016,6,1,2,922 
2016,6,1,3,1119 
2016,6,1,4,1201 
2016,6,1,5,1142 
2016,6,1,6,954 
2016,6,1,7,684 
2016,6,1,8,398 
2016,6,1,9,169 
2016,6,1,10,62 
2016,6,1,11,108 
2016,6,1,12,292 
2016,6,1,13,580 
2016,6,1,14,914 
2016,6,1,15,1210 
2016,6,1,16,1398 
2016,6,1,17,1445 
2016,6,1,18,1340 
2016,6,1,19,1099 
2016,6,1,20,777 
2016,6,1,21,459 
2016,6,1,22,220 
2016,6,1,23,109 
2016,6,2,0,154 
2016,6,2,1,342 
2016,6,2,2,614 
2016,6,2,3,894 
2016,6,2,4,1110 
2016,6,2,5,1209 
2016,6,2,6,1158 
2016,6,2,7,967 
2016,6,2,8,687 
2016,6,2,9,387 
2016,6,2,10,149 
2016,6,2,11,40 
2016,6,2,12,85 
2016,6,2,13,278 
2016,6,2,14,590 
2016,6,2,15,955 
2016,6,2,16,1277 
2016,6,2,17,1483 
2016,6,2,18,1536 
2016,6,2,19,1420 
2016,6,2,20,1151 
2016,6,2,21,795 
2016,6,2,22,444 
2016,6,2,23,175 
2016,6,3,0,45 
2016,6,3,1,85 
2016,6,3,2,280 
2016,6,3,3,571 
2016,6,3,4,878 
2016,6,3,5,1123 
2016,6,3,6,1238 
2016,6,3,7,1189 
2016,6,3,8,988 
2016,6,3,9,692 
2016,6,3,10,375 
2016,6,3,11,124 
2016,6,3,12,6 
2016,6,3,13,51 
2016,6,3,14,260 
2016,6,3,15,603 
2016,6,3,16,1000 
2016,6,3,17,1346 
2016,6,3,18,1567 
2016,6,3,19,1621 
2016,6,3,20,1486 
2016,6,3,21,1185 
2016,6,3,22,794 
2016,6,3,23,411 
2016,6,4,0,116 
2016,6,4,1,-26 
2016,6,4,2,17 
2016,6,4,3,228 
2016,6,4,4,546 
2016,6,4,5,885 
2016,6,4,6,1155 
2016,6,4,7,1278 
2016,6,4,8,1221 
2016,6,4,9,1007 
2016,6,4,10,693 
2016,6,4,11,357 
2016,6,4,12,91 
2016,6,4,13,-34 
2016,6,4,14,18 
2016,6,4,15,250 
2016,6,4,16,623 
2016,6,4,17,1044 
2016,6,4,18,1409 
2016,6,4,19,1639 
2016,6,4,20,1684 
2016,6,4,21,1523 
2016,6,4,22,1189 
2016,6,4,23,771 
2016,6,5,0,364 
2016,6,5,1,54 
2016,6,5,2,-88 
2016,6,5,3,-30 
2016,6,5,4,205 
2016,6,5,5,553 
2016,6,5,6,920 
2016,6,5,7,1200 
2016,6,5,8,1317 
2016,6,5,9,1246 
2016,6,5,10,1016 
2016,6,5,11,684 
2016,6,5,12,331 
2016,6,5,13,55 
2016,6,5,14,-66 
2016,6,5,15,-0 
2016,6,5,16,254 
2016,6,5,17,649 
2016,6,5,18,1086 
2016,6,5,19,1458 
2016,6,5,20,1684 
2016,6,5,21,1708 
2016,6,5,22,1518 
2016,6,5,23,1161 
2016,6,6,0,726 
2016,6,6,1,308 
2016,6,6,2,-0 
2016,6,6,3,-126 
2016,6,6,4,-42 
2016,6,6,5,223 
2016,6,6,6,596 
2016,6,6,7,975 
2016,6,6,8,1250 
2016,6,6,9,1350 
2016,6,6,10,1262 
2016,6,6,11,1015 
2016,6,6,12,665 
2016,6,6,13,303 
2016,6,6,14,30 
2016,6,6,15,-79 
2016,6,6,16,3 
2016,6,6,17,275 
2016,6,6,18,682 
2016,6,6,19,1122 
2016,6,6,20,1486 
2016,6,6,21,1690 
2016,6,6,22,1686 
2016,6,6,23,1471 
2016,6,7,0,1100 
2016,6,7,1,661 
2016,6,7,2,249 
2016,6,7,3,-38 
2016,6,7,4,-131 
2016,6,7,5,-14 
2016,6,7,6,277 
2016,6,7,7,665 
2016,6,7,8,1041 
2016,6,7,9,1297 
2016,6,7,10,1373 
2016,6,7,11,1265 
2016,6,7,12,1002 
2016,6,7,13,643 
2016,6,7,14,285 
2016,6,7,15,28 
2016,6,7,16,-65 
2016,6,7,17,32 
2016,6,7,18,314 
2016,6,7,19,723 
2016,6,7,20,1149 
2016,6,7,21,1486 
2016,6,7,22,1658 
2016,6,7,23,1622 
2016,6,8,0,1388 
2016,6,8,1,1013 
2016,6,8,2,583 
2016,6,8,3,195 
2016,6,8,4,-54 
2016,6,8,5,-105 
2016,6,8,6,46 
2016,6,8,7,357 
2016,6,8,8,747 
2016,6,8,9,1106 
2016,6,8,10,1334 
2016,6,8,11,1383 
2016,6,8,12,1256 
2016,6,8,13,982 
2016,6,8,14,626 
2016,6,8,15,285 
2016,6,8,16,50 
2016,6,8,17,-25 
2016,6,8,18,86 
2016,6,8,19,374 
2016,6,8,20,769 
2016,6,8,21,1164 
2016,6,8,22,1461 
2016,6,8,23,1594 
2016,6,9,0,1528 
2016,6,9,1,1280 
2016,6,9,2,910 
2016,6,9,3,502 
2016,6,9,4,153 
2016,6,9,5,-47 
2016,6,9,6,-54 
2016,6,9,7,125 
2016,6,9,8,446 
2016,6,9,9,828 
2016,6,9,10,1159 
2016,6,9,11,1354 
2016,6,9,12,1377 
2016,6,9,13,1235 
2016,6,9,14,961 
2016,6,9,15,620 
2016,6,9,16,305 
2016,6,9,17,94 
2016,6,9,18,37 
2016,6,9,19,161 
2016,6,9,20,446 
2016,6,9,21,814 
2016,6,9,22,1165 
2016,6,9,23,1418 
2016,6,10,0,1512 
2016,6,10,1,1419 
2016,6,10,2,1163 
2016,6,10,3,807 
2016,6,10,4,433 
2016,6,10,5,132 
2016,6,10,6,-19 
2016,6,10,7,12 
2016,6,10,8,212 
2016,6,10,9,535 
2016,6,10,10,896 
2016,6,10,11,1193 
2016,6,10,12,1354 
2016,6,10,13,1357 
2016,6,10,14,1209 
2016,6,10,15,942 
2016,6,10,16,624 
2016,6,10,17,336 
2016,6,10,18,150 
2016,6,10,19,114 
2016,6,10,20,247 
2016,6,10,21,518 
2016,6,10,22,848 
2016,6,10,23,1154 
2016,6,11,0,1364 
2016,6,11,1,1421 
2016,6,11,2,1305 
2016,6,11,3,1050 
2016,6,11,4,720 
2016,6,11,5,386 
2016,6,11,6,131 
2016,6,11,7,25 
2016,6,11,8,88 
2016,6,11,9,301 
2016,6,11,10,615 
2016,6,11,11,947 
2016,6,11,12,1208 
2016,6,11,13,1340 
2016,6,11,14,1329 
2016,6,11,15,1180 
2016,6,11,16,926 
2016,6,11,17,632 
2016,6,11,18,371 
2016,6,11,19,210 
2016,6,11,20,193 
2016,6,11,21,329 
2016,6,11,22,576 
2016,6,11,23,866 
2016,6,12,0,1130 
2016,6,12,1,1303 
2016,6,12,2,1328 
2016,6,12,3,1200 
2016,6,12,4,957 
2016,6,12,5,657 
2016,6,12,6,362 
2016,6,12,7,150 
2016,6,12,8,83 
2016,6,12,9,170 
2016,6,12,10,387 
2016,6,12,11,683 
2016,6,12,12,982 
2016,6,12,13,1210 
2016,6,12,14,1321 
2016,6,12,15,1300 
2016,6,12,16,1152 
2016,6,12,17,910 
2016,6,12,18,637 
2016,6,12,19,401 
2016,6,12,20,264 
2016,6,12,21,261 
2016,6,12,22,390 
2016,6,12,23,610 
2016,6,13,0,866 
2016,6,13,1,1096 
2016,6,13,2,1237 
2016,6,13,3,1240 
2016,6,13,4,1110 
2016,6,13,5,887 
2016,6,13,6,616 
2016,6,13,7,355 
2016,6,13,8,184 
2016,6,13,9,151 
2016,6,13,10,254 
2016,6,13,11,465 
2016,6,13,12,739 
2016,6,13,13,1010 
2016,6,13,14,1212 
2016,6,13,15,1307 
2016,6,13,16,1276 
2016,6,13,17,1126 
2016,6,13,18,893 
2016,6,13,19,638 
2016,6,13,20,422 
2016,6,13,21,302 
2016,6,13,22,306 
2016,6,13,23,425 
2016,6,14,0,622 
2016,6,14,1,850 
2016,6,14,2,1054 
2016,6,14,3,1171 
2016,6,14,4,1163 
2016,6,14,5,1040 
2016,6,14,6,835 
2016,6,14,7,587 
2016,6,14,8,359 
2016,6,14,9,225 
2016,6,14,10,219 
2016,6,14,11,331 
2016,6,14,12,534 
2016,6,14,13,790 
2016,6,14,14,1040 
2016,6,14,15,1224 
2016,6,14,16,1303 
2016,6,14,17,1259 
2016,6,14,18,1102 
2016,6,14,19,874 
2016,6,14,20,630 
2016,6,14,21,429 
2016,6,14,22,320 
2016,6,14,23,327 
2016,6,15,0,436 
2016,6,15,1,616 
2016,6,15,2,826 
2016,6,15,3,1013 
2016,6,15,4,1116 
2016,6,15,5,1103 
2016,6,15,6,985 
2016,6,15,7,791 
2016,6,15,8,561 
2016,6,15,9,364 
2016,6,15,10,263 
2016,6,15,11,276 
2016,6,15,12,393 
2016,6,15,13,595 
2016,6,15,14,844 
2016,6,15,15,1081 
2016,6,15,16,1249 
2016,6,15,17,1310 
2016,6,15,18,1248 
2016,6,15,19,1079 
2016,6,15,20,848 
2016,6,15,21,609 
2016,6,15,22,416 
2016,6,15,23,316 
2016,6,16,0,326 
2016,6,16,1,431 
2016,6,16,2,603 
2016,6,16,3,807 
2016,6,16,4,986 
2016,6,16,5,1080 
2016,6,16,6,1060 
2016,6,16,7,939 
2016,6,16,8,747 
2016,6,16,9,532 
2016,6,16,10,361 
2016,6,16,11,285 
2016,6,16,12,313 
2016,6,16,13,442 
2016,6,16,14,654 
2016,6,16,15,905 
2016,6,16,16,1134 
2016,6,16,17,1287 
2016,6,16,18,1326 
2016,6,16,19,1240 
2016,6,16,20,1051 
2016,6,16,21,809 
2016,6,16,22,568 
2016,6,16,23,381 
2016,6,17,0,290 
2016,6,17,1,309 
2016,6,17,2,421 
2016,6,17,3,600 
2016,6,17,4,809 
2016,6,17,5,985 
2016,6,17,6,1066 
2016,6,17,7,1030 
2016,6,17,8,895 
2016,6,17,9,699 
2016,6,17,10,494 
2016,6,17,11,342 
2016,6,17,12,284 
2016,6,17,13,333 
2016,6,17,14,486 
2016,6,17,15,719 
2016,6,17,16,977 
2016,6,17,17,1199 
2016,6,17,18,1335 
2016,6,17,19,1347 
2016,6,17,20,1225 
2016,6,17,21,1008 
2016,6,17,22,751 
2016,6,17,23,505 
2016,6,18,0,323 
2016,6,18,1,248 
2016,6,18,2,287 
2016,6,18,3,420 
2016,6,18,4,620 
2016,6,18,5,840 
2016,6,18,6,1010 
2016,6,18,7,1070 
2016,6,18,8,1008 
2016,6,18,9,852 
2016,6,18,10,645 
2016,6,18,11,443 
2016,6,18,12,303 
2016,6,18,13,266 
2016,6,18,14,346 
2016,6,18,15,535 
2016,6,18,16,795 
2016,6,18,17,1061 
2016,6,18,18,1277 
2016,6,18,19,1390 
2016,6,18,20,1361 
2016,6,18,21,1196 
2016,6,18,22,945 
2016,6,18,23,668 
2016,6,19,0,417 
2016,6,19,1,247 
2016,6,19,2,198 
2016,6,19,3,271 
2016,6,19,4,441 
2016,6,19,5,671 
2016,6,19,6,901 
2016,6,19,7,1057 
2016,6,19,8,1086 
2016,6,19,9,990 
2016,6,19,10,806 
2016,6,19,11,582 
2016,6,19,12,377 
2016,6,19,13,251 
2016,6,19,14,244 
2016,6,19,15,366 
2016,6,19,16,597 
2016,6,19,17,883 
2016,6,19,18,1158 
2016,6,19,19,1362 
2016,6,19,20,1440 
2016,6,19,21,1360 
2016,6,19,22,1144 
2016,6,19,23,858 
2016,6,20,0,563 
2016,6,20,1,312 
2016,6,20,2,164 
2016,6,20,3,155 
2016,6,20,4,277 
2016,6,20,5,492 
2016,6,20,6,751 
2016,6,20,7,983 
2016,6,20,8,1113 
2016,6,20,9,1103 
2016,6,20,10,968 
2016,6,20,11,750 
2016,6,20,12,505 
2016,6,20,13,301 
2016,6,20,14,198 
2016,6,20,15,231 
2016,6,20,16,402 
2016,6,20,17,675 
2016,6,20,18,986 
2016,6,20,19,1262 
2016,6,20,20,1443 
2016,6,20,21,1473 
2016,6,20,22,1334 
2016,6,20,23,1069 
2016,6,21,0,751 
2016,6,21,1,442 
2016,6,21,2,201 
2016,6,21,3,91 
2016,6,21,4,136 
2016,6,21,5,314 
2016,6,21,6,574 
2016,6,21,7,853 
2016,6,21,8,1074 
2016,6,21,9,1168 
2016,6,21,10,1114 
2016,6,21,11,935 
2016,6,21,12,682 
2016,6,21,13,421 
2016,6,21,14,228 
2016,6,21,15,158 
2016,6,21,16,237 
2016,6,21,17,456 
2016,6,21,18,768 
2016,6,21,19,1096 
2016,6,21,20,1363 
2016,6,21,21,1506 
2016,6,21,22,1478 
2016,6,21,23,1280 
2016,6,22,0,972 
2016,6,22,1,629 
2016,6,22,2,317 
2016,6,22,3,104 
2016,6,22,4,47 
2016,6,22,5,154 
2016,6,22,6,386 
2016,6,22,7,682 
2016,6,22,8,968 
2016,6,22,9,1163 
2016,6,22,10,1214 
2016,6,22,11,1111 
2016,6,22,12,887 
2016,6,22,13,604 
2016,6,22,14,340 
2016,6,22,15,168 
2016,6,22,16,137 
2016,6,22,17,262 
2016,6,22,18,527 
2016,6,22,19,870 
2016,6,22,20,1201 
2016,6,22,21,1442 
2016,6,22,22,1536 
2016,6,22,23,1449 
2016,6,23,0,1199 
2016,6,23,1,856 
2016,6,23,2,501 
2016,6,23,3,204 
2016,6,23,4,37 
2016,6,23,5,43 
2016,6,23,6,211 
2016,6,23,7,489 
2016,6,23,8,808 
2016,6,23,9,1085 
2016,6,23,10,1244 
2016,6,23,11,1245 
2016,6,23,12,1092 
2016,6,23,13,830 
2016,6,23,14,529 
2016,6,23,15,273 
2016,6,23,16,130 
2016,6,23,17,137 
2016,6,23,18,307 
2016,6,23,19,610 
2016,6,23,20,968 
2016,6,23,21,1284 
2016,6,23,22,1486 
2016,6,23,23,1526 
2016,6,24,0,1384 
2016,6,24,1,1092 
2016,6,24,2,729 
2016,6,24,3,380 
2016,6,24,4,119 
2016,6,24,5,10 
2016,6,24,6,79 
2016,6,24,7,299 
2016,6,24,8,613 
2016,6,24,9,941 
2016,6,24,10,1195 
2016,6,24,11,1309 
2016,6,24,12,1260 
2016,6,24,13,1065 
2016,6,24,14,775 
2016,6,24,15,468 
2016,6,24,16,228 
2016,6,24,17,114 
2016,6,24,18,158 
2016,6,24,19,366 
2016,6,24,20,693 
2016,6,24,21,1048 
2016,6,24,22,1334 
2016,6,24,23,1491 
2016,6,25,0,1480 
2016,6,25,1,1291 
2016,6,25,2,970 
2016,6,25,3,604 
2016,6,25,4,280 
2016,6,25,5,67 
2016,6,25,6,18 
2016,6,25,7,142 
2016,6,25,8,406 
2016,6,25,9,744 
2016,6,25,10,1067 
2016,6,25,11,1287 
2016,6,25,12,1356 
2016,6,25,13,1266 
2016,6,25,14,1040 
2016,6,25,15,733 
2016,6,25,16,429 
2016,6,25,17,207 
2016,6,25,18,120 
2016,6,25,19,196 
2016,6,25,20,430 
2016,6,25,21,764 
2016,6,25,22,1098 
2016,6,25,23,1348 
2016,6,26,0,1461 
2016,6,26,1,1405 
2016,6,26,2,1180 
2016,6,26,3,848 
2016,6,26,4,497 
2016,6,26,5,208 
2016,6,26,6,44 
2016,6,26,7,48 
2016,6,26,8,219 
2016,6,26,9,516 
2016,6,26,10,865 
2016,6,26,11,1171 
2016,6,26,12,1357 
2016,6,26,13,1390 
2016,6,26,14,1271 
2016,6,26,15,1025 
2016,6,26,16,709 
2016,6,26,17,412 
2016,6,26,18,207 
2016,6,26,19,142 
2016,6,26,20,240 
2016,6,26,21,486 
2016,6,26,22,810 
2016,6,26,23,1117 
2016,6,27,0,1332 
2016,6,27,1,1407 
2016,6,27,2,1316 
2016,6,27,3,1072 
2016,6,27,4,744 
2016,6,27,5,417 
2016,6,27,6,163 
2016,6,27,7,42 
2016,6,27,8,89 
2016,6,27,9,296 
2016,6,27,10,613 
2016,6,27,11,961 
2016,6,27,12,1247 
2016,6,27,13,1407 
2016,6,27,14,1418 
2016,6,27,15,1282 
2016,6,27,16,1022 
2016,6,27,17,703 
2016,6,27,18,412 
2016,6,27,19,220 
2016,6,27,20,168 
2016,6,27,21,276 
2016,6,27,22,520 
2016,6,27,23,827 
2016,6,28,0,1108 
2016,6,28,1,1295 
2016,6,28,2,1345 
2016,6,28,3,1233 
2016,6,28,4,986 
2016,6,28,5,672 
2016,6,28,6,367 
2016,6,28,7,140 
2016,6,28,8,52 
2016,6,28,9,133 
2016,6,28,10,362 
2016,6,28,11,685 
2016,6,28,12,1026 
2016,6,28,13,1299 
2016,6,28,14,1446 
2016,6,28,15,1448 
2016,6,28,16,1300 
2016,6,28,17,1031 
2016,6,28,18,710 
2016,6,28,19,422 
2016,6,28,20,233 
2016,6,28,21,184 
2016,6,28,22,292 
2016,6,28,23,527 
2016,6,29,0,816 
2016,6,29,1,1079 
2016,6,29,2,1251 
2016,6,29,3,1287 
2016,6,29,4,1171 
2016,6,29,5,931 
2016,6,29,6,632 
2016,6,29,7,341 
2016,6,29,8,134 
2016,6,29,9,70 
2016,6,29,10,169 
2016,6,29,11,406 
2016,6,29,12,729 
2016,6,29,13,1067 
2016,6,29,14,1337 
2016,6,29,15,1483 
2016,6,29,16,1481 
2016,6,29,17,1326 
2016,6,29,18,1049 
2016,6,29,19,723 
2016,6,29,20,431 
2016,6,29,21,237 
2016,6,29,22,182 
2016,6,29,23,282 
2016,6,30,0,505 
2016,6,30,1,783 
2016,6,30,2,1039 
2016,6,30,3,1211 
2016,6,30,4,1248 
2016,6,30,5,1137 
2016,6,30,6,907 
2016,6,30,7,616 
2016,6,30,8,333 
2016,6,30,9,139 
2016,6,30,10,88 
2016,6,30,11,192 
2016,6,30,12,427 
2016,6,30,13,753 
2016,6,30,14,1096 
2016,6,30,15,1372 
2016,6,30,16,1521 
2016,6,30,17,1518 
2016,6,30,18,1357 
2016,6,30,19,1071 
2016,6,30,20,736 
2016,6,30,21,432 
2016,6,30,22,225 
2016,6,30,23,160 
2016,7,1,0,250 
2016,7,1,1,464 
2016,7,1,2,740 
2016,7,1,3,1003 
2016,7,1,4,1185 
2016,7,1,5,1231 
2016,7,1,6,1128 
2016,7,1,7,904 
2016,7,1,8,615 
2016,7,1,9,336 
2016,7,1,10,147 
2016,7,1,11,97 
2016,7,1,12,195 
2016,7,1,13,430 
2016,7,1,14,767 
2016,7,1,15,1122 
2016,7,1,16,1406 
2016,7,1,17,1562 
2016,7,1,18,1559 
2016,7,1,19,1390 
2016,7,1,20,1091 
2016,7,1,21,742 
2016,7,1,22,422 
2016,7,1,23,199 
2016,7,2,0,122 
2016,7,2,1,205 
2016,7,2,2,418 
2016,7,2,3,704 
2016,7,2,4,984 
2016,7,2,5,1180 
2016,7,2,6,1234 
2016,7,2,7,1134 
2016,7,2,8,911 
2016,7,2,9,620 
2016,7,2,10,340 
2016,7,2,11,148 
2016,7,2,12,91 
2016,7,2,13,185 
2016,7,2,14,430 
2016,7,2,15,781 
2016,7,2,16,1150 
2016,7,2,17,1443 
2016,7,2,18,1604 
2016,7,2,19,1598 
2016,7,2,20,1415 
2016,7,2,21,1101 
2016,7,2,22,734 
2016,7,2,23,398 
2016,7,3,0,162 
2016,7,3,1,77 
2016,7,3,2,161 
2016,7,3,3,386 
2016,7,3,4,691 
2016,7,3,5,991 
2016,7,3,6,1196 
2016,7,3,7,1252 
2016,7,3,8,1150 
2016,7,3,9,922 
2016,7,3,10,625 
2016,7,3,11,337 
2016,7,3,12,137 
2016,7,3,13,73 
2016,7,3,14,172 
2016,7,3,15,432 
2016,7,3,16,799 
2016,7,3,17,1177 
2016,7,3,18,1478 
2016,7,3,19,1642 
2016,7,3,20,1624 
2016,7,3,21,1423 
2016,7,3,22,1092 
2016,7,3,23,711 
2016,7,4,0,361 
2016,7,4,1,117 
2016,7,4,2,37 
2016,7,4,3,134 
2016,7,4,4,381 
2016,7,4,5,710 
2016,7,4,6,1024 
2016,7,4,7,1232 
2016,7,4,8,1281 
2016,7,4,9,1171 
2016,7,4,10,933 
2016,7,4,11,625 
2016,7,4,12,326 
2016,7,4,13,118 
2016,7,4,14,56 
2016,7,4,15,167 
2016,7,4,16,443 
2016,7,4,17,822 
2016,7,4,18,1207 
2016,7,4,19,1510 
2016,7,4,20,1665 
2016,7,4,21,1627 
2016,7,4,22,1405 
2016,7,4,23,1059 
2016,7,5,0,667 
2016,7,5,1,310 
2016,7,5,2,71 
2016,7,5,3,10 
2016,7,5,4,136 
2016,7,5,5,410 
2016,7,5,6,760 
2016,7,5,7,1081 
2016,7,5,8,1281 
2016,7,5,9,1318 
2016,7,5,10,1195 
2016,7,5,11,942 
2016,7,5,12,618 
2016,7,5,13,311 
2016,7,5,14,103 
2016,7,5,15,50 
2016,7,5,16,176 
2016,7,5,17,466 
2016,7,5,18,852 
2016,7,5,19,1237 
2016,7,5,20,1532 
2016,7,5,21,1665 
2016,7,5,22,1600 
2016,7,5,23,1358 
2016,7,6,0,1000 
2016,7,6,1,600 
2016,7,6,2,247 
2016,7,6,3,32 
2016,7,6,4,6 
2016,7,6,5,167 
2016,7,6,6,469 
2016,7,6,7,833 
2016,7,6,8,1152 
2016,7,6,9,1337 
2016,7,6,10,1356 
2016,7,6,11,1214 
2016,7,6,12,943 
2016,7,6,13,608 
2016,7,6,14,300 
2016,7,6,15,101 
2016,7,6,16,63 
2016,7,6,17,205 
2016,7,6,18,506 
2016,7,6,19,892 
2016,7,6,20,1267 
2016,7,6,21,1539 
2016,7,6,22,1639 
2016,7,6,23,1543 
2016,7,7,0,1282 
2016,7,7,1,914 
2016,7,7,2,515 
2016,7,7,3,183 
